ReviewID,DestinationID_x,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,HistoryID,DestinationID_y,VisitDate,ExperienceRating,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
717,500,934,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107798,Apr-Jun,687,791,20-03-2024,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
717,500,934,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107798,Apr-Jun,731,36,15-02-2024,2,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
717,500,934,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107798,Apr-Jun,976,202,01-01-2024,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
720,961,576,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.385107105,Nov-Feb,831,578,20-03-2024,5,Meera,meera@example.com,"City, Historical",Female,2,0
723,526,948,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.798076955,Nov-Feb,122,1000,15-02-2024,3,Hitesh,hitesh@example.com,"City, Historical",Male,1,0
725,67,468,3,Loved the beaches!,Goa Beaches,Goa,Beach,7.593468222,Nov-Mar,632,159,15-02-2024,5,Aditya,aditya@example.com,"City, Historical",Male,1,0
726,94,225,2,A historical wonder,Kerala Backwaters,Kerala,Nature,7.67865796,Sep-Mar,950,64,15-02-2024,5,Isha,isha@example.com,"City, Historical",Female,2,0
728,865,344,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.989187748,Apr-Jun,90,565,20-03-2024,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
728,865,344,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.989187748,Apr-Jun,420,859,20-03-2024,2,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
729,608,158,1,A historical wonder,Jaipur City,Rajasthan,City,8.443802952,Oct-Mar,595,552,01-01-2024,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
729,608,158,1,A historical wonder,Jaipur City,Rajasthan,City,8.443802952,Oct-Mar,645,967,20-03-2024,2,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
730,174,871,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.360692115,Sep-Mar,813,970,20-03-2024,5,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
731,618,303,1,Loved the beaches!,Jaipur City,Rajasthan,City,8.392153666,Oct-Mar,82,849,01-01-2024,1,Riya,riya@example.com,"City, Historical",Female,2,2
731,618,303,1,Loved the beaches!,Jaipur City,Rajasthan,City,8.392153666,Oct-Mar,718,128,01-01-2024,2,Riya,riya@example.com,"City, Historical",Female,2,2
732,456,655,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241,Nov-Feb,972,795,20-03-2024,5,Kavya,kavya@example.com,"Beaches, Historical",Female,1,1
733,640,188,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714715,Apr-Jun,688,387,01-01-2024,5,Kavya,kavya@example.com,"Nature, Adventure",Female,1,0
736,638,762,1,Incredible monument!,Jaipur City,Rajasthan,City,9.31511956,Oct-Mar,129,739,20-03-2024,1,Isha,isha@example.com,"City, Historical",Female,2,0
736,638,762,1,Incredible monument!,Jaipur City,Rajasthan,City,9.31511956,Oct-Mar,415,964,01-01-2024,5,Isha,isha@example.com,"City, Historical",Female,2,0
737,928,165,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.026833744,Oct-Mar,251,519,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,0
738,587,418,1,A historical wonder,Goa Beaches,Goa,Beach,7.768523623,Nov-Mar,664,373,01-01-2024,4,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
741,830,838,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.928094923,Apr-Jun,864,335,20-03-2024,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
742,103,454,3,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271,Oct-Mar,375,676,20-03-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
742,103,454,3,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271,Oct-Mar,865,457,01-01-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
743,771,782,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.129988977,Nov-Feb,150,805,20-03-2024,3,Aditya,aditya@example.com,"Nature, Adventure",Male,1,0
744,859,746,2,A historical wonder,Kerala Backwaters,Kerala,Nature,7.921623279,Sep-Mar,212,807,15-02-2024,5,Pooja,pooja@example.com,"Nature, Adventure",Female,2,1
746,909,191,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.74040067,Sep-Mar,639,389,20-03-2024,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
748,53,862,1,Incredible monument!,Jaipur City,Rajasthan,City,8.399568313,Oct-Mar,264,525,20-03-2024,3,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
748,53,862,1,Incredible monument!,Jaipur City,Rajasthan,City,8.399568313,Oct-Mar,558,103,20-03-2024,2,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
750,646,832,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.903494513,Nov-Feb,255,122,20-03-2024,1,Meera,meera@example.com,"Beaches, Historical",Female,2,1
752,576,524,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.450301921,Nov-Feb,115,476,01-01-2024,5,Diya,diya@example.com,"Nature, Adventure",Female,2,2
753,132,898,5,A historical wonder,Goa Beaches,Goa,Beach,8.188672008,Nov-Mar,836,21,15-02-2024,3,Pooja,pooja@example.com,"Beaches, Historical",Female,2,0
754,188,626,3,Incredible monument!,Jaipur City,Rajasthan,City,8.202625979,Oct-Mar,918,952,20-03-2024,4,Rohan,rohan@example.com,"Nature, Adventure",Male,2,0
755,110,182,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.885980061,Apr-Jun,366,7,20-03-2024,5,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,1
758,717,199,5,Loved the beaches!,Goa Beaches,Goa,Beach,8.367306496,Nov-Mar,982,396,01-01-2024,3,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1,0
759,348,454,5,A historical wonder,Jaipur City,Rajasthan,City,8.013552976,Oct-Mar,375,676,20-03-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
759,348,454,5,A historical wonder,Jaipur City,Rajasthan,City,8.013552976,Oct-Mar,865,457,01-01-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
760,387,873,4,Incredible monument!,Goa Beaches,Goa,Beach,8.763403697,Nov-Mar,626,135,15-02-2024,2,Anika,anika@example.com,"City, Historical",Female,2,0
761,493,478,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.878936494,Oct-Mar,784,539,01-01-2024,2,Arjun,arjun@example.com,"Beaches, Historical",Male,2,0
763,362,315,1,Incredible monument!,Goa Beaches,Goa,Beach,8.908499372,Nov-Mar,285,496,20-03-2024,2,Arjun,arjun@example.com,"City, Historical",Male,2,0
763,362,315,1,Incredible monument!,Goa Beaches,Goa,Beach,8.908499372,Nov-Mar,707,463,15-02-2024,1,Arjun,arjun@example.com,"City, Historical",Male,2,0
770,177,373,2,Loved the beaches!,Goa Beaches,Goa,Beach,9.446896779,Nov-Mar,506,867,15-02-2024,5,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,2
770,177,373,2,Loved the beaches!,Goa Beaches,Goa,Beach,9.446896779,Nov-Mar,571,865,01-01-2024,1,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,2
771,782,869,2,A historical wonder,Goa Beaches,Goa,Beach,8.997832251,Nov-Mar,8,901,15-02-2024,4,Karan,karan@example.com,"Nature, Adventure",Male,1,1
771,782,869,2,A historical wonder,Goa Beaches,Goa,Beach,8.997832251,Nov-Mar,229,217,01-01-2024,2,Karan,karan@example.com,"Nature, Adventure",Male,1,1
772,445,465,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.845173227,Apr-Jun,682,511,01-01-2024,2,Aditya,aditya@example.com,"City, Historical",Male,1,1
773,776,639,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.459363313,Nov-Feb,444,545,20-03-2024,5,Ishaan,ishaan@example.com,"City, Historical",Male,1,2
774,997,187,4,A historical wonder,Goa Beaches,Goa,Beach,8.203518829,Nov-Mar,744,717,20-03-2024,4,Isha,isha@example.com,"Beaches, Historical",Female,1,0
775,122,252,4,Incredible monument!,Goa Beaches,Goa,Beach,7.791202933,Nov-Mar,266,618,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
775,122,252,4,Incredible monument!,Goa Beaches,Goa,Beach,7.791202933,Nov-Mar,282,504,20-03-2024,1,Arjun,arjun@example.com,"City, Historical",Male,2,2
775,122,252,4,Incredible monument!,Goa Beaches,Goa,Beach,7.791202933,Nov-Mar,368,997,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
777,645,859,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.161029661,Apr-Jun,64,880,01-01-2024,3,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,1
777,645,859,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.161029661,Apr-Jun,848,566,15-02-2024,5,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,1
777,645,859,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.161029661,Apr-Jun,952,955,01-01-2024,1,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,1
782,770,189,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.0810296,Apr-Jun,380,978,15-02-2024,3,Meera,meera@example.com,"City, Historical",Female,1,1
784,420,642,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.333012518,Apr-Jun,419,434,15-02-2024,4,Aanya,aanya@example.com,"City, Historical",Female,1,1
787,696,898,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.627961322,Nov-Feb,836,21,15-02-2024,3,Pooja,pooja@example.com,"Beaches, Historical",Female,2,0
788,220,261,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.869504608,Apr-Jun,433,120,01-01-2024,1,Ishaan,ishaan@example.com,"City, Historical",Male,2,2
793,620,191,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.896288153,Apr-Jun,639,389,20-03-2024,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
794,762,23,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.1478115,Nov-Mar,499,725,01-01-2024,3,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
797,517,70,4,Loved the beaches!,Goa Beaches,Goa,Beach,8.715019439,Nov-Mar,300,41,20-03-2024,3,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
801,992,213,1,A historical wonder,Goa Beaches,Goa,Beach,8.114747173,Nov-Mar,475,230,01-01-2024,2,Aarav,aarav@example.com,"City, Historical",Male,1,2
801,992,213,1,A historical wonder,Goa Beaches,Goa,Beach,8.114747173,Nov-Mar,756,905,20-03-2024,4,Aarav,aarav@example.com,"City, Historical",Male,1,2
804,643,197,1,A historical wonder,Jaipur City,Rajasthan,City,9.300321813,Oct-Mar,563,728,15-02-2024,4,Anika,anika@example.com,"Nature, Adventure",Female,1,1
804,643,197,1,A historical wonder,Jaipur City,Rajasthan,City,9.300321813,Oct-Mar,658,396,01-01-2024,4,Anika,anika@example.com,"Nature, Adventure",Female,1,1
806,217,580,4,Loved the beaches!,Goa Beaches,Goa,Beach,9.144764642,Nov-Mar,9,890,20-03-2024,1,Riya,riya@example.com,"Beaches, Historical",Female,1,0
807,347,21,3,A historical wonder,Goa Beaches,Goa,Beach,7.920959928,Nov-Mar,840,489,20-03-2024,3,Dhruv,dhruv@example.com,"City, Historical",Male,1,0
809,535,872,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.17762404,Apr-Jun,875,782,15-02-2024,1,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
810,814,272,1,A historical wonder,Kerala Backwaters,Kerala,Nature,7.589205999,Sep-Mar,629,9,15-02-2024,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,0
811,454,727,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.250765566,Sep-Mar,909,732,20-03-2024,2,Aanya,aanya@example.com,"Beaches, Historical",Female,1,1
812,12,402,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.084317506,Nov-Mar,175,417,01-01-2024,1,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
812,12,402,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.084317506,Nov-Mar,787,613,01-01-2024,2,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
813,222,258,3,A historical wonder,Goa Beaches,Goa,Beach,8.240843057,Nov-Mar,854,721,15-02-2024,1,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
814,633,944,1,Incredible monument!,Jaipur City,Rajasthan,City,8.038341365,Oct-Mar,113,391,15-02-2024,4,Riya,riya@example.com,"Nature, Adventure",Female,2,0
814,633,944,1,Incredible monument!,Jaipur City,Rajasthan,City,8.038341365,Oct-Mar,133,749,01-01-2024,4,Riya,riya@example.com,"Nature, Adventure",Female,2,0
814,633,944,1,Incredible monument!,Jaipur City,Rajasthan,City,8.038341365,Oct-Mar,503,732,15-02-2024,3,Riya,riya@example.com,"Nature, Adventure",Female,2,0
814,633,944,1,Incredible monument!,Jaipur City,Rajasthan,City,8.038341365,Oct-Mar,610,702,01-01-2024,3,Riya,riya@example.com,"Nature, Adventure",Female,2,0
815,95,324,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.187165617,Apr-Jun,29,38,15-02-2024,5,Rohan,rohan@example.com,"City, Historical",Male,1,1
816,164,709,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.818366934,Sep-Mar,593,984,15-02-2024,3,Karan,karan@example.com,"Beaches, Historical",Male,2,1
817,598,917,1,Incredible monument!,Jaipur City,Rajasthan,City,7.754720779,Oct-Mar,317,601,15-02-2024,2,Anika,anika@example.com,"Nature, Adventure",Female,2,2
818,102,470,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.901206475,Nov-Mar,4,660,01-01-2024,1,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
819,317,852,1,A historical wonder,Goa Beaches,Goa,Beach,8.617795776,Nov-Mar,74,874,15-02-2024,5,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
819,317,852,1,A historical wonder,Goa Beaches,Goa,Beach,8.617795776,Nov-Mar,252,79,20-03-2024,4,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
820,29,961,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.32051439,Sep-Mar,727,355,01-01-2024,2,Isha,isha@example.com,"Beaches, Historical",Female,1,2
823,415,878,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437609,Apr-Jun,34,732,01-01-2024,1,Meera,meera@example.com,"Nature, Adventure",Female,1,2
823,415,878,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437609,Apr-Jun,243,421,20-03-2024,3,Meera,meera@example.com,"Nature, Adventure",Female,1,2
823,415,878,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437609,Apr-Jun,401,239,15-02-2024,1,Meera,meera@example.com,"Nature, Adventure",Female,1,2
823,415,878,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437609,Apr-Jun,584,872,15-02-2024,4,Meera,meera@example.com,"Nature, Adventure",Female,1,2
823,415,878,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437609,Apr-Jun,667,661,01-01-2024,4,Meera,meera@example.com,"Nature, Adventure",Female,1,2
824,600,924,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.390934664,Apr-Jun,893,292,15-02-2024,1,Tanvi,tanvi@example.com,"City, Historical",Female,1,1
826,377,538,1,Incredible monument!,Goa Beaches,Goa,Beach,7.922286151,Nov-Mar,269,837,15-02-2024,1,Anika,anika@example.com,"Beaches, Historical",Female,2,1
826,377,538,1,Incredible monument!,Goa Beaches,Goa,Beach,7.922286151,Nov-Mar,999,30,20-03-2024,5,Anika,anika@example.com,"Beaches, Historical",Female,2,1
827,712,242,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.810464389,Nov-Mar,439,459,01-01-2024,5,Isha,isha@example.com,"Nature, Adventure",Female,2,1
828,784,364,4,A historical wonder,Kerala Backwaters,Kerala,Nature,8.31788274,Sep-Mar,947,262,15-02-2024,4,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
830,610,834,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734,Apr-Jun,81,575,20-03-2024,2,Vivaan,vivaan@example.com,"City, Historical",Male,2,1
830,610,834,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734,Apr-Jun,659,866,15-02-2024,4,Vivaan,vivaan@example.com,"City, Historical",Male,2,1
830,610,834,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734,Apr-Jun,715,361,01-01-2024,5,Vivaan,vivaan@example.com,"City, Historical",Male,2,1
830,610,834,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734,Apr-Jun,839,245,15-02-2024,2,Vivaan,vivaan@example.com,"City, Historical",Male,2,1
831,287,126,4,A historical wonder,Goa Beaches,Goa,Beach,9.171525351,Nov-Mar,314,983,15-02-2024,3,Isha,isha@example.com,"City, Historical",Female,1,0
832,447,831,5,Incredible monument!,Goa Beaches,Goa,Beach,8.888745118,Nov-Mar,997,78,01-01-2024,1,Pooja,pooja@example.com,"City, Historical",Female,2,2
833,436,40,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.728114076,Nov-Feb,973,654,01-01-2024,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
835,668,794,3,Incredible monument!,Jaipur City,Rajasthan,City,7.593849734,Oct-Mar,305,853,15-02-2024,4,Meera,meera@example.com,"Nature, Adventure",Female,2,1
838,13,644,1,Incredible monument!,Jaipur City,Rajasthan,City,9.114721643,Oct-Mar,293,545,15-02-2024,5,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,0
841,132,971,5,Incredible monument!,Goa Beaches,Goa,Beach,8.188672008,Nov-Mar,345,767,20-03-2024,2,Diya,diya@example.com,"Nature, Adventure",Female,2,2
843,977,970,3,A historical wonder,Goa Beaches,Goa,Beach,8.499576396,Nov-Mar,730,270,01-01-2024,5,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,0
847,651,755,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.464391796,Nov-Feb,920,344,15-02-2024,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
849,523,71,1,A historical wonder,Jaipur City,Rajasthan,City,8.998307151,Oct-Mar,223,840,01-01-2024,4,Kavya,kavya@example.com,"Nature, Adventure",Female,2,2
850,103,799,4,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271,Oct-Mar,228,404,20-03-2024,4,Riya,riya@example.com,"Beaches, Historical",Female,1,2
850,103,799,4,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271,Oct-Mar,620,568,15-02-2024,1,Riya,riya@example.com,"Beaches, Historical",Female,1,2
850,103,799,4,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271,Oct-Mar,828,390,20-03-2024,4,Riya,riya@example.com,"Beaches, Historical",Female,1,2
850,103,799,4,Incredible monument!,Jaipur City,Rajasthan,City,9.293866271,Oct-Mar,962,55,15-02-2024,3,Riya,riya@example.com,"Beaches, Historical",Female,1,2
851,311,765,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.093952306,Nov-Feb,250,908,01-01-2024,5,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
851,311,765,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.093952306,Nov-Feb,549,169,20-03-2024,2,Hitesh,hitesh@example.com,"City, Historical",Male,2,0
852,464,286,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.555128224,Sep-Mar,550,968,01-01-2024,1,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2,2
852,464,286,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.555128224,Sep-Mar,984,697,20-03-2024,2,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2,2
853,207,538,3,Incredible monument!,Goa Beaches,Goa,Beach,8.560557284,Nov-Mar,269,837,15-02-2024,1,Anika,anika@example.com,"Beaches, Historical",Female,2,1
853,207,538,3,Incredible monument!,Goa Beaches,Goa,Beach,8.560557284,Nov-Mar,999,30,20-03-2024,5,Anika,anika@example.com,"Beaches, Historical",Female,2,1
854,129,95,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.066328358,Sep-Mar,747,67,20-03-2024,2,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
855,791,961,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.421688098,Nov-Feb,727,355,01-01-2024,2,Isha,isha@example.com,"Beaches, Historical",Female,1,2
858,364,693,4,A historical wonder,Kerala Backwaters,Kerala,Nature,8.029543991,Sep-Mar,485,3,15-02-2024,2,Aditya,aditya@example.com,"City, Historical",Male,2,0
858,364,693,4,A historical wonder,Kerala Backwaters,Kerala,Nature,8.029543991,Sep-Mar,739,488,01-01-2024,1,Aditya,aditya@example.com,"City, Historical",Male,2,0
859,850,560,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.644911366,Apr-Jun,347,38,15-02-2024,1,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,1
859,850,560,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.644911366,Apr-Jun,529,349,01-01-2024,4,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,1
859,850,560,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.644911366,Apr-Jun,569,657,15-02-2024,3,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,1
861,946,446,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.012249945,Nov-Feb,72,105,20-03-2024,3,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2,2
861,946,446,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.012249945,Nov-Feb,442,115,01-01-2024,4,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2,2
865,741,328,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.727775532,Nov-Feb,75,303,20-03-2024,4,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,0
865,741,328,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.727775532,Nov-Feb,677,477,15-02-2024,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,0
865,741,328,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.727775532,Nov-Feb,769,653,01-01-2024,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,0
865,741,328,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.727775532,Nov-Feb,793,292,01-01-2024,1,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,0
869,4,126,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.977385536,Sep-Mar,314,983,15-02-2024,3,Isha,isha@example.com,"City, Historical",Female,1,0
870,207,70,3,A historical wonder,Goa Beaches,Goa,Beach,8.560557284,Nov-Mar,300,41,20-03-2024,3,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
871,118,21,3,Incredible monument!,Jaipur City,Rajasthan,City,7.698985654,Oct-Mar,840,489,20-03-2024,3,Dhruv,dhruv@example.com,"City, Historical",Male,1,0
872,782,274,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.997832251,Nov-Mar,783,772,20-03-2024,4,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
874,378,579,5,Incredible monument!,Jaipur City,Rajasthan,City,9.364747011,Oct-Mar,346,211,01-01-2024,4,Aarav,aarav@example.com,"City, Historical",Male,2,1
875,900,180,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.81228743,Apr-Jun,193,960,01-01-2024,3,Saanvi,saanvi@example.com,"City, Historical",Female,1,2
877,877,786,4,Incredible monument!,Goa Beaches,Goa,Beach,7.911432524,Nov-Mar,232,42,01-01-2024,5,Tanvi,tanvi@example.com,"City, Historical",Female,2,1
879,878,813,4,A historical wonder,Jaipur City,Rajasthan,City,7.601483088,Oct-Mar,890,441,15-02-2024,2,Aditya,aditya@example.com,"City, Historical",Male,1,2
880,497,799,3,Incredible monument!,Goa Beaches,Goa,Beach,8.698828828,Nov-Mar,228,404,20-03-2024,4,Riya,riya@example.com,"Beaches, Historical",Female,1,2
880,497,799,3,Incredible monument!,Goa Beaches,Goa,Beach,8.698828828,Nov-Mar,620,568,15-02-2024,1,Riya,riya@example.com,"Beaches, Historical",Female,1,2
880,497,799,3,Incredible monument!,Goa Beaches,Goa,Beach,8.698828828,Nov-Mar,828,390,20-03-2024,4,Riya,riya@example.com,"Beaches, Historical",Female,1,2
880,497,799,3,Incredible monument!,Goa Beaches,Goa,Beach,8.698828828,Nov-Mar,962,55,15-02-2024,3,Riya,riya@example.com,"Beaches, Historical",Female,1,2
881,55,340,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.560629647,Apr-Jun,965,645,15-02-2024,2,Diya,diya@example.com,"Beaches, Historical",Female,1,0
883,976,423,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.008536059,Nov-Feb,78,619,20-03-2024,4,Aarav,aarav@example.com,"City, Historical",Male,1,2
883,976,423,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.008536059,Nov-Feb,402,901,20-03-2024,5,Aarav,aarav@example.com,"City, Historical",Male,1,2
884,76,821,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.019776841,Nov-Feb,367,469,01-01-2024,3,Arjun,arjun@example.com,"Nature, Adventure",Male,1,2
884,76,821,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.019776841,Nov-Feb,837,410,20-03-2024,5,Arjun,arjun@example.com,"Nature, Adventure",Male,1,2
885,920,40,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.58467963,Apr-Jun,973,654,01-01-2024,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
886,419,678,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.16565426,Sep-Mar,543,706,20-03-2024,3,Meera,meera@example.com,"City, Historical",Female,2,2
887,60,847,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.090294276,Apr-Jun,386,931,15-02-2024,4,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
888,732,55,2,A historical wonder,Goa Beaches,Goa,Beach,8.465381843,Nov-Mar,374,271,15-02-2024,4,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
888,732,55,2,A historical wonder,Goa Beaches,Goa,Beach,8.465381843,Nov-Mar,686,808,15-02-2024,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
889,373,996,5,Incredible monument!,Jaipur City,Rajasthan,City,9.276956976,Oct-Mar,873,452,20-03-2024,3,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
